iter	Passed	Remaining
6334	40781	23593
6335	40787	23586
6336	40793	23579
6337	40799	23573
6338	40806	23567
6339	40812	23560
6340	40818	23554
6341	40824	23547
6342	40831	23540
6343	40838	23535
6344	40845	23528
6345	40851	23521
6346	40857	23515
6347	40864	23509
6348	40871	23502
6349	40877	23496
6350	40884	23490
6351	40890	23483
6352	40897	23477
6353	40903	23471
6354	40909	23464
6355	40916	23458
6356	40924	23452
6357	40931	23446
6358	40937	23439
6359	40944	23433
6360	40950	23427
6361	40958	23421
6362	40964	23414
6363	40970	23408
6364	40977	23401
6365	40983	23395
6366	40990	23389
6367	40997	23383
6368	41003	23376
6369	41009	23369
6370	41016	23363
6371	41022	23356
6372	41029	23350
6373	41037	23345
6374	41043	23338
6375	41049	23331
6376	41056	23325
6377	41063	23319
6378	41070	23313
6379	41077	23307
6380	41083	23300
6381	41089	23294
6382	41096	23288
6383	41103	23281
6384	41110	23275
6385	41118	23269
6386	41124	23263
6387	41130	23256
6388	41137	23250
6389	41142	23243
6390	41148	23236
6391	41155	23230
6392	41161	23223
6393	41167	23217
6394	41174	23210
6395	41181	23204
6396	41187	23198
6397	41193	23191
6398	41199	23185
6399	41206	23178
6400	41212	23171
6401	41217	23164
6402	41224	23158
6403	41230	23151
6404	41236	23145
6405	41242	23138
6406	41248	23131
6407	41254	23124
6408	41260	23118
6409	41266	23111
6410	41272	23105
6411	41278	23098
6412	41284	23091
6413	41290	23085
6414	41296	23078
6415	41302	23071
6416	41309	23065
6417	41316	23059
6418	41323	23053
6419	41329	23046
6420	41335	23039
6421	41341	23033
6422	41347	23026
6423	41353	23020
6424	41360	23013
6425	41365	23006
6426	41371	23000
6427	41378	22993
6428	41383	22986
6429	41391	22981
6430	41397	22974
6431	41403	22967
6432	41410	22961
6433	41416	22954
6434	41423	22948
6435	41429	22942
6436	41435	22935
6437	41442	22929
6438	41448	22922
6439	41454	22915
6440	41460	22909
6441	41466	22902
6442	41472	22895
6443	41478	22889
6444	41484	22882
6445	41490	22875
6446	41496	22869
6447	41502	22862
6448	41509	22856
6449	41515	22849
6450	41522	22843
6451	41528	22836
6452	41533	22829
6453	41539	22823
6454	41546	22816
6455	41553	22810
6456	41559	22803
6457	41565	22797
6458	41572	22791
6459	41578	22784
6460	41584	22778
6461	41590	22771
6462	41596	22764
6463	41602	22757
6464	41607	22750
6465	41614	22744
6466	41620	22737
6467	41626	22730
6468	41632	22724
6469	41638	22717
6470	41644	22710
6471	41650	22704
6472	41657	22698
6473	41663	22691
6474	41669	22684
6475	41675	22678
6476	41681	22671
6477	41687	22665
6478	41693	22658
6479	41699	22651
6480	41706	22645
6481	41712	22638
6482	41718	22632
6483	41725	22625
6484	41730	22618
6485	41736	22612
6486	41743	22605
6487	41749	22599
6488	41755	22592
6489	41762	22586
6490	41768	22579
6491	41774	22573
6492	41781	22566
6493	41788	22560
6494	41794	22554
6495	41802	22548
6496	41809	22542
6497	41816	22536
6498	41823	22530
6499	41830	22524
6500	41837	22517
6501	41844	22512
6502	41852	22506
6503	41858	22499
6504	41864	22493
6505	41871	22486
6506	41879	22480
6507	41886	22474
6508	41892	22468
6509	41899	22462
6510	41905	22455
6511	41912	22449
6512	41919	22443
6513	41925	22436
6514	41930	22429
6515	41937	22423
6516	41943	22416
6517	41949	22409
6518	41955	22403
6519	41961	22396
6520	41967	22389
6521	41973	22383
6522	41980	22376
6523	41987	22370
6524	41992	22364
6525	41999	22357
6526	42005	22350
6527	42012	22344
6528	42018	22338
6529	42025	22332
6530	42032	22325
6531	42038	22319
6532	42044	22312
6533	42050	22306
6534	42057	22299
6535	42063	22293
6536	42069	22286
6537	42075	22279
6538	42081	22273
6539	42088	22266
6540	42094	22260
6541	42101	22254
6542	42107	22247
6543	42113	22240
6544	42119	22234
6545	42125	22227
6546	42131	22221
6547	42139	22215
6548	42146	22209
6549	42152	22202
6550	42158	22195
6551	42164	22189
6552	42171	22182
6553	42177	22176
6554	42183	22169
6555	42190	22163
6556	42197	22157
6557	42204	22151
6558	42210	22144
6559	42216	22137
6560	42222	22131
6561	42228	22124
6562	42234	22117
6563	42240	22111
6564	42246	22104
6565	42253	22098
6566	42259	22091
6567	42265	22085
6568	42271	22078
6569	42277	22071
6570	42283	22065
6571	42289	22058
6572	42295	22051
6573	42301	22045
6574	42309	22039
6575	42315	22032
6576	42321	22026
6577	42328	22019
6578	42334	22013
6579	42340	22006
6580	42347	22000
6581	42353	21993
6582	42359	21987
6583	42365	21980
6584	42371	21974
6585	42377	21967
6586	42384	21960
6587	42390	21954
6588	42396	21947
6589	42402	21940
6590	42408	21934
6591	42414	21927
6592	42420	21921
6593	42426	21914
6594	42432	21908
6595	42438	21901
6596	42444	21894
6597	42450	21887
6598	42456	21881
6599	42462	21874
6600	42468	21867
6601	42474	21861
6602	42480	21854
6603	42487	21848
6604	42493	21841
6605	42499	21835
6606	42505	21828
6607	42511	21822
6608	42517	21815
6609	42524	21808
6610	42530	21802
6611	42536	21795
6612	42542	21788
6613	42549	21782
6614	42556	21776
6615	42562	21770
6616	42568	21763
6617	42574	21756
6618	42580	21750
6619	42586	21743
6620	42592	21736
6621	42598	21730
6622	42604	21723
6623	42610	21717
6624	42616	21710
6625	42623	21703
6626	42629	21697
6627	42636	21691
6628	42642	21684
6629	42650	21678
6630	42656	21672
6631	42663	21666
6632	42670	21659
6633	42676	21653
6634	42683	21647
6635	42689	21640
6636	42696	21634
6637	42702	21627
6638	42709	21621
6639	42715	21615
6640	42722	21609
6641	42729	21602
6642	42735	21596
6643	42741	21589
6644	42748	21583
6645	42755	21577
6646	42761	21570
6647	42768	21564
6648	42775	21558
6649	42783	21552
6650	42790	21546
6651	42797	21540
6652	42804	21534
6653	42811	21527
6654	42818	21521
6655	42824	21515
6656	42831	21509
6657	42838	21502
6658	42844	21496
6659	42851	21489
6660	42857	21483
6661	42864	21477
6662	42871	21471
6663	42877	21464
6664	42885	21458
6665	42892	21452
6666	42898	21446
6667	42905	21439
6668	42911	21433
6669	42919	21427
6670	42926	21421
6671	42933	21415
6672	42939	21408
6673	42946	21402
6674	42952	21395
6675	42958	21389
6676	42965	21383
6677	42971	21376
6678	42977	21369
6679	42984	21363
6680	42990	21356
6681	42997	21350
6682	43004	21344
6683	43010	21338
6684	43016	21331
6685	43023	21325
6686	43030	21318
6687	43036	21312
6688	43042	21305
6689	43048	21299
6690	43054	21292
6691	43061	21286
6692	43067	21279
6693	43074	21273
6694	43080	21266
6695	43087	21260
6696	43093	21254
6697	43101	21248
6698	43108	21241
6699	43114	21235
6700	43121	21229
6701	43128	21222
6702	43134	21216
6703	43141	21210
6704	43148	21204
6705	43155	21198
6706	43162	21191
6707	43168	21185
6708	43175	21179
6709	43182	21172
6710	43188	21166
6711	43195	21160
6712	43201	21153
6713	43210	21148
6714	43217	21141
6715	43224	21135
6716	43230	21129
6717	43237	21123
6718	43244	21117
6719	43252	21111
6720	43259	21104
6721	43264	21098
6722	43272	21092
6723	43278	21085
6724	43285	21079
6725	43291	21072
6726	43298	21066
6727	43305	21060
6728	43312	21054
6729	43319	21048
6730	43326	21042
6731	43333	21036
6732	43340	21029
6733	43348	21023
6734	43354	21017
6735	43360	21010
6736	43367	21004
6737	43374	20998
6738	43381	20992
6739	43388	20986
6740	43396	20980
6741	43403	20974
6742	43409	20967
6743	43416	20961
6744	43423	20955
6745	43429	20948
6746	43436	20942
6747	43442	20935
6748	43448	20929
6749	43455	20922
6750	43461	20916
6751	43467	20909
6752	43473	20903
6753	43479	20896
6754	43485	20889
6755	43492	20883
6756	43499	20877
6757	43504	20870
6758	43510	20863
6759	43516	20857
6760	43522	20850
6761	43528	20843
6762	43536	20837
6763	43542	20831
6764	43548	20824
6765	43554	20817
6766	43560	20811
6767	43566	20804
6768	43572	20798
6769	43578	20791
6770	43585	20785
6771	43590	20778
6772	43597	20771
6773	43603	20765
6774	43609	20758
6775	43615	20752
6776	43621	20745
6777	43628	20739
6778	43635	20733
6779	43641	20726
6780	43648	20720
6781	43655	20713
6782	43661	20707
6783	43668	20701
6784	43674	20694
6785	43680	20688
6786	43687	20681
6787	43694	20675
6788	43700	20669
6789	43706	20662
6790	43713	20656
6791	43719	20649
6792	43725	20643
6793	43732	20636
6794	43738	20629
6795	43743	20623
6796	43750	20616
6797	43757	20610
6798	43763	20604
6799	43770	20597
6800	43776	20591
6801	43783	20585
6802	43790	20578
6803	43796	20572
6804	43804	20566
6805	43810	20560
6806	43816	20553
6807	43823	20546
6808	43829	20540
6809	43834	20533
6810	43841	20526
6811	43847	20520
6812	43854	20514
6813	43860	20507
6814	43866	20501
6815	43873	20494
6816	43879	20488
6817	43886	20481
6818	43893	20475
6819	43899	20469
6820	43905	20462
6821	43911	20456
6822	43918	20449
6823	43925	20443
6824	43931	20437
6825	43938	20430
6826	43944	20424
6827	43951	20417
6828	43957	20411
6829	43964	20404
6830	43970	20398
6831	43976	20392
6832	43983	20385
6833	43989	20379
6834	43996	20372
6835	44003	20366
6836	44009	20360
6837	44016	20354
6838	44023	20347
6839	44029	20341
6840	44036	20334
6841	44043	20328
6842	44050	20322
6843	44058	20316
6844	44068	20311
6845	44078	20307
6846	44086	20301
6847	44093	20295
6848	44100	20289
6849	44106	20282
6850	44113	20276
6851	44119	20269
6852	44125	20263
6853	44131	20256
6854	44137	20250
6855	44144	20243
6856	44150	20237
6857	44156	20230
6858	44162	20223
6859	44168	20217
6860	44174	20210
6861	44180	20204
6862	44186	20197
6863	44193	20190
6864	44198	20184
6865	44205	20177
6866	44212	20171
6867	44219	20165
6868	44225	20158
6869	44231	20151
6870	44237	20145
6871	44243	20138
6872	44251	20132
6873	44257	20126
6874	44263	20119
6875	44270	20113
6876	44277	20107
6877	44284	20101
6878	44291	20094
6879	44298	20088
6880	44305	20082
6881	44312	20076
6882	44318	20069
6883	44324	20063
6884	44330	20056
6885	44337	20050
6886	44345	20044
6887	44352	20038
6888	44358	20031
6889	44364	20025
6890	44370	20018
6891	44377	20012
6892	44384	20005
6893	44390	19999
6894	44395	19992
6895	44401	19985
6896	44408	19979
6897	44415	19973
6898	44422	19967
6899	44428	19960
6900	44434	19954
6901	44440	19947
6902	44446	19940
6903	44453	19934
6904	44459	19927
6905	44464	19921
6906	44470	19914
6907	44477	19907
6908	44483	19901
6909	44489	19894
6910	44495	19888
6911	44501	19881
6912	44508	19875
6913	44516	19869
6914	44522	19863
6915	44529	19856
6916	44537	19850
6917	44546	19845
6918	44553	19839
6919	44560	19833
6920	44566	19826
6921	44573	19820
6922	44579	19813
6923	44585	19807
6924	44592	19800
6925	44598	19794
6926	44605	19788
6927	44611	19781
6928	44618	19775
6929	44625	19768
6930	44631	19762
6931	44638	19756
6932	44644	19749
6933	44651	19743
6934	44656	19736
6935	44662	19729
6936	44669	19723
6937	44675	19717
6938	44682	19710
6939	44688	19704
6940	44694	19697
6941	44700	19690
6942	44706	19684
6943	44712	19677
6944	44717	19670
6945	44723	19664
6946	44729	19657
6947	44735	19650
6948	44742	19644
6949	44749	19638
6950	44756	19632
6951	44762	19625
6952	44769	19619
6953	44776	19612
6954	44782	19606
6955	44788	19599
6956	44796	19593
6957	44802	19587
6958	44808	19580
6959	44814	19574
6960	44821	19567
6961	44828	19561
6962	44836	19556
6963	44842	19549
6964	44848	19542
6965	44855	19536
6966	44861	19529
6967	44867	19523
6968	44874	19517
6969	44880	19510
6970	44886	19504
6971	44892	19497
6972	44899	19491
6973	44906	19484
6974	44912	19478
6975	44918	19471
6976	44924	19464
6977	44931	19458
6978	44937	19452
6979	44943	19445
6980	44949	19438
6981	44955	19432
6982	44962	19425
6983	44968	19419
6984	44974	19412
6985	44980	19406
6986	44986	19399
6987	44992	19392
6988	44998	19386
6989	45004	19379
6990	45010	19373
6991	45016	19366
6992	45023	19360
6993	45030	19353
6994	45036	19347
6995	45043	19341
6996	45050	19334
6997	45056	19328
6998	45062	19321
6999	45068	19315
7000	45074	19308
7001	45080	19302
7002	45087	19295
7003	45093	19289
7004	45099	19282
7005	45105	19275
7006	45111	19269
7007	45117	19262
7008	45124	19256
7009	45131	19250
7010	45138	19243
7011	45144	19237
7012	45149	19230
7013	45156	19224
7014	45162	19217
7015	45169	19211
7016	45175	19204
7017	45181	19197
7018	45187	19191
7019	45193	19184
7020	45199	19178
7021	45205	19171
7022	45212	19165
7023	45218	19158
7024	45225	19152
7025	45231	19145
7026	45237	19139
7027	45243	19132
7028	45249	19125
7029	45255	19119
7030	45261	19112
7031	45267	19105
7032	45273	19099
7033	45278	19092
7034	45286	19086
7035	45292	19080
7036	45299	19073
7037	45306	19067
7038	45312	19060
7039	45318	19054
7040	45324	19047
7041	45330	19041
7042	45336	19034
7043	45343	19028
7044	45349	19021
7045	45355	19014
7046	45360	19008
7047	45366	19001
7048	45373	18995
7049	45379	18988
7050	45385	18982
7051	45392	18975
7052	45398	18969
7053	45405	18962
7054	45412	18956
7055	45419	18950
7056	45425	18943
7057	45431	18937
7058	45438	18930
7059	45444	18924
7060	45466	18924
7061	45472	18917
7062	45478	18911
7063	45485	18905
7064	45492	18898
7065	45499	18892
7066	45505	18886
7067	45512	18879
7068	45518	18873
7069	45524	18866
7070	45529	18859
7071	45535	18853
7072	45541	18846
7073	45547	18839
7074	45554	18833
7075	45560	18826
7076	45566	18820
7077	45572	18813
7078	45578	18807
7079	45584	18800
7080	45590	18793
7081	45596	18787
7082	45602	18780
7083	45609	18774
7084	45615	18767
7085	45622	18761
7086	45628	18754
7087	45634	18748
7088	45640	18741
7089	45646	18735
7090	45652	18728
7091	45658	18721
7092	45664	18715
7093	45670	18708
7094	45677	18702
7095	45683	18695
7096	45688	18688
7097	45694	18682
7098	45700	18675
7099	45707	18669
7100	45713	18662
7101	45719	18655
7102	45725	18649
7103	45732	18643
7104	45739	18637
7105	45747	18631
7106	45753	18624
7107	45760	18618
7108	45767	18611
7109	45774	18605
7110	45781	18599
7111	45788	18593
7112	45793	18586
7113	45799	18580
7114	45806	18573
7115	45812	18567
7116	45819	18560
7117	45825	18554
7118	45831	18547
7119	45839	18541
7120	45845	18535
7121	45851	18528
7122	45857	18522
7123	45864	18515
7124	45870	18509
7125	45876	18502
7126	45882	18495
7127	45888	18489
7128	45894	18482
7129	45901	18476
7130	45907	18469
7131	45913	18463
7132	45919	18456
7133	45925	18450
7134	45932	18443
7135	45939	18437
7136	45944	18430
7137	45950	18424
7138	45956	18417
7139	45963	18410
7140	45969	18404
7141	45976	18398
7142	45984	18392
7143	45990	18385
7144	45996	18379
7145	46004	18373
7146	46010	18366
7147	46017	18360
7148	46024	18354
7149	46030	18347
7150	46036	18341
7151	46042	18334
7152	46048	18327
7153	46054	18321
7154	46059	18314
7155	46065	18307
7156	46072	18301
7157	46078	18294
7158	46084	18288
7159	46090	18281
7160	46096	18275
7161	46102	18268
7162	46108	18262
7163	46114	18255
7164	46120	18248
7165	46126	18242
7166	46133	18235
7167	46139	18229
7168	46145	18222
7169	46152	18216
7170	46158	18209
7171	46165	18203
7172	46171	18197
7173	46178	18190
7174	46184	18184
7175	46191	18177
7176	46198	18171
7177	46205	18165
7178	46211	18159
7179	46218	18152
7180	46224	18146
7181	46231	18139
7182	46238	18133
7183	46245	18127
7184	46251	18120
7185	46258	18114
7186	46265	18108
7187	46272	18102
7188	46279	18095
7189	46285	18089
7190	46292	18083
7191	46299	18076
7192	46306	18070
7193	46313	18064
7194	46320	18058
7195	46327	18051
7196	46333	18045
7197	46340	18039
7198	46346	18032
7199	46351	18025
7200	46358	18019
7201	46365	18013
7202	46371	18006
7203	46377	18000
7204	46384	17993
7205	46391	17987
7206	46398	17981
7207	46405	17975
7208	46411	17968
7209	46417	17961
7210	46424	17955
7211	46430	17949
7212	46438	17943
7213	46446	17937
7214	46453	17930
7215	46463	17926
7216	46470	17919
7217	46476	17913
7218	46483	17906
7219	46489	17900
7220	46496	17894
7221	46503	17888
7222	46510	17881
7223	46516	17875
7224	46522	17868
7225	46528	17862
7226	46535	17855
7227	46541	17849
7228	46547	17842
7229	46553	17835
7230	46559	17829
7231	46565	17822
7232	46572	17816
7233	46578	17809
7234	46585	17803
7235	46592	17797
7236	46598	17790
7237	46604	17784
7238	46609	17777
7239	46616	17771
7240	46623	17764
7241	46629	17758
7242	46635	17751
7243	46640	17744
7244	46646	17737
7245	46652	17731
7246	46658	17724
7247	46664	17718
7248	46670	17711
7249	46676	17704
7250	46682	17698
7251	46688	17691
7252	46694	17685
7253	46700	17678
7254	46706	17671
7255	46713	17665
7256	46720	17659
7257	46726	17652
7258	46732	17646
7259	46739	17639
7260	46745	17633
7261	46752	17627
7262	46759	17620
7263	46765	17614
7264	46772	17607
7265	46778	17601
7266	46785	17595
7267	46792	17589
7268	46798	17582
7269	46804	17575
7270	46811	17569
7271	46817	17563
7272	46824	17556
7273	46831	17550
7274	46837	17543
7275	46843	17537
7276	46850	17530
7277	46856	17524
7278	46862	17517
7279	46868	17511
7280	46874	17504
7281	46881	17498
7282	46888	17492
7283	46894	17485
7284	46900	17478
7285	46906	17472
7286	46912	17465
7287	46918	17459
7288	46923	17452
7289	46929	17445
7290	46936	17439
7291	46942	17432
7292	46948	17426
7293	46954	17419
7294	46960	17413
7295	46966	17406
7296	46972	17399
7297	46979	17393
7298	46985	17386
7299	46991	17380
7300	46997	17373
7301	47004	17367
7302	47011	17361
7303	47017	17354
7304	47024	17348
7305	47029	17341
7306	47036	17335
7307	47043	17329
7308	47049	17322
7309	47055	17315
7310	47061	17309
7311	47067	17302
7312	47073	17296
7313	47080	17289
7314	47086	17283
7315	47092	17276
7316	47099	17270
7317	47106	17264
7318	47112	17257
7319	47118	17251
7320	47125	17244
7321	47132	17238
7322	47139	17232
7323	47146	17225
7324	47152	17219
7325	47159	17213
7326	47166	17207
7327	47173	17200
7328	47180	17194
7329	47186	17188
7330	47193	17181
7331	47215	17181
7332	47221	17174
7333	47228	17167
7334	47234	17161
7335	47241	17155
7336	47247	17148
7337	47254	17142
7338	47261	17136
7339	47268	17129
7340	47275	17123
7341	47282	17117
7342	47289	17111
7343	47296	17104
7344	47303	17098
7345	47310	17092
7346	47316	17085
7347	47322	17079
7348	47328	17072
7349	47335	17066
7350	47341	17060
7351	47347	17053
7352	47354	17047
7353	47361	17040
7354	47367	17034
7355	47373	17027
7356	47380	17021
7357	47386	17014
7358	47392	17008
7359	47400	17002
7360	47406	16995
7361	47412	16989
7362	47419	16982
7363	47426	16976
7364	47432	16970
7365	47439	16963
7366	47446	16957
7367	47453	16951
7368	47460	16944
7369	47466	16938
7370	47473	16932
7371	47480	16926
7372	47486	16919
7373	47493	16913
7374	47499	16906
7375	47505	16900
7376	47512	16893
7377	47518	16886
7378	47524	16880
7379	47530	16873
7380	47536	16867
7381	47542	16860
7382	47548	16854
7383	47555	16847
7384	47561	16841
7385	47568	16834
7386	47574	16828
7387	47580	16821
7388	47586	16815
7389	47593	16809
7390	47600	16802
7391	47606	16796
7392	47612	16789
7393	47618	16783
7394	47625	16776
7395	47631	16770
7396	47638	16763
7397	47644	16757
7398	47651	16751
7399	47658	16745
7400	47665	16738
7401	47671	16731
7402	47677	16725
7403	47683	16718
7404	47689	16712
7405	47696	16705
7406	47702	16699
7407	47709	16693
7408	47716	16686
7409	47723	16680
7410	47729	16674
7411	47735	16667
7412	47742	16661
7413	47749	16654
7414	47755	16648
7415	47762	16642
7416	47767	16635
7417	47774	16629
7418	47780	16622
7419	47787	16616
7420	47794	16609
7421	47800	16603
7422	47806	16596
7423	47813	16590
7424	47820	16584
7425	47826	16577
7426	47833	16571
7427	47839	16564
7428	47846	16558
7429	47852	16551
7430	47858	16545
7431	47864	16538
7432	47870	16532
7433	47877	16525
7434	47883	16519
7435	47890	16513
7436	47896	16506
7437	47902	16499
7438	47908	16493
7439	47914	16486
7440	47921	16480
7441	47927	16473
7442	47933	16467
7443	47940	16460
7444	47945	16454
7445	47952	16447
7446	47958	16441
7447	47964	16434
7448	47970	16428
7449	47977	16421
7450	47983	16415
7451	47990	16409
7452	47997	16402
7453	48004	16396
7454	48011	16390
7455	48017	16383
7456	48023	16377
7457	48029	16370
7458	48035	16363
7459	48041	16357
7460	48048	16350
7461	48054	16344
7462	48060	16337
7463	48066	16331
7464	48072	16324
7465	48078	16318
7466	48085	16311
7467	48092	16305
7468	48098	16298
7469	48104	16292
7470	48110	16285
7471	48117	16279
7472	48124	16273
7473	48130	16266
7474	48137	16260
7475	48143	16253
7476	48150	16247
7477	48156	16241
7478	48162	16234
7479	48169	16228
7480	48175	16221
7481	48181	16215
7482	48187	16208
7483	48194	16202
7484	48200	16195
7485	48206	16189
7486	48213	16182
7487	48219	16176
7488	48225	16169
7489	48231	16163
7490	48238	16156
7491	48244	16150
7492	48250	16143
7493	48256	16136
7494	48262	16130
7495	48268	16123
7496	48275	16117
7497	48282	16111
7498	48289	16104
7499	48296	16098
7500	48302	16092
7501	48308	16085
7502	48314	16079
7503	48320	16072
7504	48326	16065
7505	48332	16059
7506	48338	16052
7507	48345	16046
7508	48352	16040
7509	48358	16033
7510	48364	16027
7511	48370	16020
7512	48376	16014
7513	48383	16007
7514	48389	16001
7515	48395	15994
7516	48402	15988
7517	48409	15981
7518	48415	15975
7519	48422	15969
7520	48428	15962
7521	48434	15956
7522	48441	15949
7523	48447	15943
7524	48453	15936
7525	48460	15930
7526	48467	15924
7527	48473	15917
7528	48480	15911
7529	48486	15904
7530	48492	15897
7531	48498	15891
7532	48505	15885
7533	48511	15878
7534	48518	15872
7535	48524	15865
7536	48530	15859
7537	48536	15852
7538	48542	15846
7539	48548	15839
7540	48554	15832
7541	48560	15826
7542	48566	15819
7543	48573	15813
7544	48579	15806
7545	48585	15800
7546	48591	15793
7547	48598	15787
7548	48604	15780
7549	48611	15774
7550	48617	15768
7551	48623	15761
7552	48630	15755
7553	48637	15748
7554	48643	15742
7555	48650	15736
7556	48657	15729
7557	48664	15723
7558	48671	15717
7559	48678	15710
7560	48685	15704
7561	48692	15698
7562	48699	15692
7563	48706	15685
7564	48713	15679
7565	48719	15673
7566	48727	15667
7567	48734	15660
7568	48741	15654
7569	48748	15648
7570	48755	15642
7571	48762	15635
7572	48768	15629
7573	48775	15623
7574	48782	15616
7575	48788	15610
7576	48795	15603
7577	48801	15597
7578	48808	15591
7579	48815	15584
7580	48822	15578
7581	48828	15572
7582	48835	15565
7583	48841	15559
7584	48847	15552
7585	48854	15546
7586	48860	15539
7587	48867	15533
7588	48873	15527
7589	48879	15520
7590	48885	15513
7591	48892	15507
7592	48898	15500
7593	48904	15494
7594	48910	15487
7595	48916	15481
7596	48921	15474
7597	48928	15467
7598	48934	15461
7599	48940	15454
7600	48947	15448
7601	48954	15442
7602	48961	15436
7603	48968	15429
7604	48974	15423
7605	48981	15416
7606	48987	15410
7607	48994	15404
7608	49000	15397
7609	49006	15390
7610	49012	15384
7611	49019	15378
7612	49026	15371
7613	49032	15365
7614	49039	15359
7615	49045	15352
7616	49052	15346
7617	49059	15340
7618	49065	15333
7619	49072	15326
7620	49078	15320
7621	49084	15314
7622	49091	15307
7623	49097	15300
7624	49103	15294
7625	49109	15288
7626	49116	15281
7627	49123	15275
7628	49129	15268
7629	49135	15262
7630	49142	15255
7631	49148	15249
7632	49155	15243
7633	49162	15236
7634	49168	15230
7635	49175	15224
7636	49182	15217
7637	49188	15211
7638	49194	15204
7639	49201	15198
7640	49208	15192
7641	49214	15185
7642	49221	15179
7643	49227	15172
7644	49233	15166
7645	49240	15159
7646	49246	15153
7647	49252	15146
7648	49259	15140
7649	49265	15133
7650	49271	15127
7651	49278	15121
7652	49285	15114
7653	49292	15108
7654	49299	15102
7655	49305	15095
7656	49313	15089
7657	49320	15083
7658	49326	15076
7659	49332	15070
7660	49338	15063
7661	49346	15057
7662	49352	15051
7663	49359	15044
7664	49365	15038
7665	49371	15031
7666	49378	15025
7667	49385	15019
7668	49392	15012
7669	49398	15006
7670	49405	14999
7671	49411	14993
7672	49417	14987
7673	49424	14980
7674	49430	14974
7675	49436	14967
7676	49443	14961
7677	49449	14954
7678	49455	14948
7679	49462	14941
7680	49468	14935
7681	49475	14928
7682	49482	14922
7683	49488	14916
7684	49494	14909
7685	49501	14903
7686	49507	14896
7687	49514	14890
7688	49520	14883
7689	49526	14877
7690	49533	14870
7691	49539	14864
7692	49545	14857
7693	49551	14851
7694	49557	14844
7695	49563	14838
7696	49569	14831
7697	49575	14824
7698	49581	14818
7699	49587	14811
7700	49593	14805
7701	49599	14798
7702	49605	14792
7703	49611	14785
7704	49617	14779
7705	49624	14772
7706	49630	14766
7707	49636	14759
7708	49642	14753
7709	49649	14746
7710	49655	14740
7711	49662	14733
7712	49668	14727
7713	49676	14721
7714	49683	14715
7715	49689	14708
7716	49696	14702
7717	49703	14695
7718	49710	14689
7719	49716	14683
7720	49722	14676
7721	49728	14670
7722	49734	14663
7723	49741	14657
7724	49747	14650
7725	49754	14644
7726	49761	14638
7727	49767	14631
7728	49774	14625
7729	49780	14618
7730	49787	14612
7731	49793	14605
7732	49799	14599
7733	49806	14592
7734	49812	14586
7735	49819	14579
7736	49825	14573
7737	49830	14566
7738	49837	14560
7739	49843	14553
7740	49849	14547
7741	49855	14540
7742	49860	14533
7743	49867	14527
7744	49873	14520
7745	49879	14514
7746	49885	14507
7747	49891	14501
7748	49898	14495
7749	49904	14488
7750	49911	14482
7751	49917	14475
7752	49923	14468
7753	49928	14462
7754	49935	14455
7755	49941	14449
7756	49948	14442
7757	49954	14436
7758	49961	14430
7759	49968	14423
7760	49974	14417
7761	49980	14410
7762	49986	14404
7763	49991	14397
7764	49998	14391
7765	50005	14384
7766	50011	14378
7767	50017	14371
7768	50024	14365
7769	50030	14358
7770	50036	14352
7771	50043	14345
7772	50049	14339
7773	50056	14333
7774	50062	14326
7775	50068	14320
7776	50074	14313
7777	50080	14306
7778	50087	14300
7779	50093	14293
7780	50099	14287
7781	50105	14280
7782	50111	14274
7783	50117	14267
7784	50123	14261
7785	50130	14254
7786	50136	14248
7787	50142	14241
7788	50148	14235
7789	50154	14228
7790	50161	14222
7791	50168	14215
7792	50173	14209
7793	50180	14202
7794	50186	14196
7795	50192	14189
7796	50198	14183
7797	50204	14176
7798	50210	14170
7799	50216	14163
7800	50222	14157
7801	50229	14150
7802	50235	14144
7803	50241	14137
7804	50247	14131
7805	50253	14124
7806	50260	14118
7807	50266	14111
7808	50272	14105
7809	50278	14098
7810	50286	14092
7811	50292	14086
7812	50298	14079
7813	50304	14072
7814	50310	14066
7815	50316	14059
7816	50324	14053
7817	50330	14047
7818	50336	14040
7819	50343	14034
7820	50349	14027
7821	50356	14021
7822	50362	14014
7823	50368	14008
7824	50375	14002
7825	50381	13995
7826	50389	13989
7827	50396	13983
7828	50402	13976
7829	50409	13970
7830	50415	13963
7831	50423	13957
7832	50430	13951
7833	50436	13945
7834	50443	13938
7835	50449	13932
7836	50456	13925
7837	50462	13919
7838	50468	13912
7839	50474	13906
7840	50481	13899
7841	50488	13893
7842	50495	13887
7843	50500	13880
7844	50507	13874
7845	50513	13867
7846	50519	13861
7847	50525	13854
7848	50531	13848
7849	50537	13841
7850	50543	13835
7851	50550	13828
7852	50556	13822
7853	50562	13815
7854	50568	13809
7855	50575	13802
7856	50581	13796
7857	50588	13789
7858	50593	13783
7859	50599	13776
7860	50605	13769
7861	50611	13763
7862	50618	13756
7863	50624	13750
7864	50630	13743
7865	50636	13737
7866	50642	13730
7867	50649	13724
7868	50655	13718
7869	50662	13711
7870	50669	13705
7871	50675	13698
7872	50682	13692
7873	50689	13686
7874	50695	13679
7875	50701	13673
7876	50708	13666
7877	50714	13660
7878	50720	13653
7879	50726	13647
7880	50732	13640
7881	50738	13634
7882	50746	13628
7883	50752	13621
7884	50759	13615
7885	50765	13608
7886	50771	13602
7887	50778	13595
